category,published_at,source,text,title,url,preprocessed_text,sentiment_neg,sentiment_pos,sentiment_neutral,sentiment,sentiment_group,ORG_entities,GPE_entities
general,2023-06-07T11:31:02+00:00,4-traders,"(marketscreener.com) Dr. Vick Singh joined by experts in energy storage, electric vehicles, battery recycling and moreRENO, Nev., June 07, 2023 -- Dragonfly Energy Holdings Corp.&rsquo;s Director of Research and Development, Dr. Vickrum Singh, joined a panel of experts from the energy storage, EV , charging and infrastructure, lithium battery recycling, and...https://www.marketscreener.com/quote/stock/DRAGONFLY-ENERGY-HOLDINGS-145080772/news/Dragonfly-Energy-Speaks-at-Rho-Motion-Seminar-Series-44060651/?utm_medium=RSS&utm_content=20230607",Dragonfly Energy Speaks at Rho Motion Seminar Series,https://www.marketscreener.com/quote/stock/DRAGONFLY-ENERGY-HOLDINGS-145080772/news/Dragonfly-Energy-Speaks-at-Rho-Motion-Seminar-Series-44060651/?utm_medium=RSS&utm_content=20230607,"['marketscreenercom', 'dr', 'vick', 'singh', 'joined', 'expert', 'energy', 'storage', 'electric', 'vehicle', 'battery', 'recycling', 'morereno', 'nev', 'june', '07', '2023', 'dragonfly', 'energy', 'holding', 'corprsquos', 'director', 'research', 'development', 'dr', 'vickrum', 'singh', 'joined', 'panel', 'expert', 'energy', 'storage', 'ev', 'charging', 'infrastructure', 'lithium', 'battery', 'recycling']",0.0,0.153,0.847,0.6486,Positive,[],['morereno']
general,2023-06-24T15:01:06+00:00,4-traders,"(marketscreener.com) NEW YORK, June 24, 2023 /PRNewswire/ --&nbsp;Faruqi &amp; Faruqi, LLP, a leading national securities law firm, is investigating potential claims against Atlas Lithium Corporation and reminds investors of the August 1, 2023 deadline to seek the role of lead plaintiff in a federal securities class action that has been filed against the...https://www.marketscreener.com/quote/stock/ATLAS-LITHIUM-CORPORATION-120795033/news/ATLAS-LITHIUM-SHAREHOLDER-NOTICE-Securities-Litigation-Partner-James-Josh-Wilson-Encourages-Inves-44183158/?utm_medium=RSS&utm_content=20230624","ATLAS LITHIUM SHAREHOLDER NOTICE: Securities Litigation Partner James (Josh) Wilson Encourages Investors Who Suffered Losses Exceeding $100,000 In Atlas Lithium To Contact Him Directly To Discuss Their Options",https://www.marketscreener.com/quote/stock/ATLAS-LITHIUM-CORPORATION-120795033/news/ATLAS-LITHIUM-SHAREHOLDER-NOTICE-Securities-Litigation-Partner-James-Josh-Wilson-Encourages-Inves-44183158/?utm_medium=RSS&utm_content=20230624,"['marketscreenercom', 'new', 'york', 'june', '24', '2023', 'prnewswire', 'nbspfaruqi', 'amp', 'faruqi', 'llp', 'leading', 'national', 'security', 'law', 'firm', 'investigating', 'potential', 'claim', 'atlas', 'lithium', 'corporation', 'reminds', 'investor', 'august', '1', '2023', 'deadline', 'seek', 'role', 'lead', 'plaintiff', 'federal', 'security', 'class', 'action', 'filed']",0.0,0.124,0.876,0.5859,Positive,[],['new york']
general,2023-06-02T14:15:33+00:00,physorg,"Physicists analyzing data from gold ion smashups at the Relativistic Heavy Ion Collider (RHIC), a U.S. Department of Energy (DOE) Office of Science user facility for nuclear physics research at DOE's Brookhaven National Laboratory, are searching for evidence that nails down a so-called critical point in the way nuclear matter changes from one phase to another.",Analysis of lightweight nuclei from gold ion collisions offers insight into primordial matter phase changes,https://phys.org/news/2023-06-analysis-lightweight-nuclei-gold-ion.html,"['physicist', 'analyzing', 'data', 'gold', 'ion', 'smashups', 'relativistic', 'heavy', 'ion', 'collider', 'rhic', 'u', 'department', 'energy', 'doe', 'office', 'science', 'user', 'facility', 'nuclear', 'physic', 'research', 'brookhaven', 'national', 'laboratory', 'searching', 'evidence', 'nail', 'socalled', 'critical', 'point', 'way', 'nuclear', 'matter', 'change', 'one', 'phase', 'another']",0.058,0.081,0.861,-0.0258,Negative,['u department energy doe office'],[]
general,2023-06-26T13:26:03+00:00,4-traders,"(marketscreener.com) VANCOUVER, B.C., June 26, 2023 /PRNewswire/ --&nbsp;Lithium South Development Corporation&nbsp; .Given recent industry news regarding Direct Lithium Extraction technology, the Company is providing an update regarding the lithium extraction technology it intends to apply at its Hombre Muerto North Lithium Project. , located in Salta Province,...https://www.marketscreener.com/quote/stock/LITHIUM-SOUTH-DEVELOPMENT-120793799/news/Lithium-South-Extraction-Technology-Update-44188014/?utm_medium=RSS&utm_content=20230626",Lithium South Extraction Technology Update,https://www.marketscreener.com/quote/stock/LITHIUM-SOUTH-DEVELOPMENT-120793799/news/Lithium-South-Extraction-Technology-Update-44188014/?utm_medium=RSS&utm_content=20230626,"['marketscreenercom', 'vancouver', 'bc', 'june', '26', '2023', 'prnewswire', 'nbsplithium', 'south', 'development', 'corporationnbsp', 'given', 'recent', 'industry', 'news', 'regarding', 'direct', 'lithium', 'extraction', 'technology', 'company', 'providing', 'update', 'regarding', 'lithium', 'extraction', 'technology', 'intends', 'apply', 'hombre', 'muerto', 'north', 'lithium', 'project', 'located', 'salta', 'province']",0.0,0.0,1.0,0.0,Neutral,['nbsplithium south development corporationnbsp'],[]
general,2023-06-07T08:42:42+00:00,etfdailynews,"Raymond James & Associates grew its stake in shares of Sigma Lithium Co. (NASDAQ:SGML &#8211; Get Rating) by 14.2% during the fourth quarter, HoldingsChannel.com reports. The institutional investor owned 22,672 shares of the company&#8217;s stock after acquiring an additional 2,817 shares during the period. Raymond James & Associates&#8217; holdings in Sigma Lithium were worth $640,000 [&#8230;]","Raymond James & Associates Buys 2,817 Shares of Sigma Lithium Co. (NASDAQ:SGML)",https://www.etfdailynews.com/2023/06/07/raymond-james-associates-buys-2817-shares-of-sigma-lithium-co-nasdaqsgml/,"['raymond', 'james', 'associate', 'grew', 'stake', 'share', 'sigma', 'lithium', 'co', 'nasdaqsgml', '8211', 'get', 'rating', '142', 'fourth', 'quarter', 'holdingschannelcom', 'report', 'institutional', 'investor', 'owned', '22672', 'share', 'company8217s', 'stock', 'acquiring', 'additional', '2817', 'share', 'period', 'raymond', 'james', 'associates8217', 'holding', 'sigma', 'lithium', 'worth', '640000', '8230']",0.0,0.195,0.805,0.7579,Positive,['company8217s'],[]
general,2023-06-27T07:37:03+00:00,businesstoday,"John B. Goodenough received his Nobel Prize at the age of 97 years, which made him the oldest recipient of a Nobel Prize.",Nobel-winning inventor of lithium-ion battery maker John B Goodenough dies at 100,https://www.businesstoday.in/technology/news/story/nobel-winning-inventor-of-lithium-ion-battery-maker-john-b-goodenough-dies-at-100-387230-2023-06-27?utm_source=rssfeed,"['john', 'b', 'goodenough', 'received', 'nobel', 'prize', 'age', '97', 'year', 'made', 'oldest', 'recipient', 'nobel', 'prize']",0.0,0.375,0.625,0.765,Positive,[],[]
general,2023-06-06T01:18:26+00:00,resourceinvestingnews,"Western Australian focused gold and lithium explorer BMG Resources Limited (ASX: BMG) (Company) is pleased to advise it has raised $1,254,139 (before costs) sought in the Entitlement Offer through the placement of 96,472,171 New Shares at an issue price of $0.013 per New Share – refer ASX announcement of 26 April 2023 ‘BMG to raise up to $2.7m in Placement and Entitlement Issue’). BMG’s $2.75 million capital raising now complete.$1.25 million targeted in the Entitlement and Shortfall Offers has been raised in full and is in addition to the $1.5m oversubscribed placement conducted prior...",BMG Successfully Completes Entitlement Offer,https://investingnews.com.au/bmg-successfully-completes-entitlement-offer,"['western', 'australian', 'focused', 'gold', 'lithium', 'explorer', 'bmg', 'resource', 'limited', 'asx', 'bmg', 'company', 'pleased', 'advise', 'raised', '1254139', 'cost', 'sought', 'entitlement', 'offer', 'placement', '96472171', 'new', 'share', 'issue', 'price', '0013', 'per', 'new', 'share', '–', 'refer', 'asx', 'announcement', '26', 'april', '2023', '‘', 'bmg', 'raise', '27m', 'placement', 'entitlement', 'issue', '’', 'bmg', '’', '275', 'million', 'capital', 'raising', 'complete125', 'million', 'targeted', 'entitlement', 'shortfall', 'offer', 'raised', 'full', 'addition', '15m', 'oversubscribed', 'placement', 'conducted', 'prior']",0.028,0.146,0.826,0.7906,Positive,[],[]
general,2023-06-02T20:09:01+00:00,4-traders,"(marketscreener.com) Amprius Technologies, Inc. , a leader in next-generation lithium-ion batteries with its Silicon Anode Platform, today announced that the Company and the U.S. Department of Energy&rsquo;s Office of Manufacturing and Energy Supply Chains have mutually agreed to end the negotiation of the previously announced cost-shared demonstration project....https://www.marketscreener.com/quote/stock/AMPRIUS-TECHNOLOGIES-INC-143837983/news/Amprius-and-U-S-Department-of-Energy-Mutually-Agree-to-End-Negotiations-for-Cost-Sharing-Grant-44029429/?utm_medium=RSS&utm_content=20230602",Amprius and U.S. Department of Energy Mutually Agree to End Negotiations for Cost Sharing Grant,https://www.marketscreener.com/quote/stock/AMPRIUS-TECHNOLOGIES-INC-143837983/news/Amprius-and-U-S-Department-of-Energy-Mutually-Agree-to-End-Negotiations-for-Cost-Sharing-Grant-44029429/?utm_medium=RSS&utm_content=20230602,"['marketscreenercom', 'amprius', 'technology', 'inc', 'leader', 'nextgeneration', 'lithiumion', 'battery', 'silicon', 'anode', 'platform', 'today', 'announced', 'company', 'u', 'department', 'energyrsquos', 'office', 'manufacturing', 'energy', 'supply', 'chain', 'mutually', 'agreed', 'end', 'negotiation', 'previously', 'announced', 'costshared', 'demonstration', 'project']",0.0,0.172,0.828,0.5574,Positive,"['amprius technology inc', 'u department']",[]
general,2023-06-03T11:52:48+00:00,Independent,Body of Ion Radu was found in a car park on Thursday,Homeless man stabbed to death in Crystal Palace car park,https://www.independent.co.uk/news/uk/crime/homeless-man-crystal-palace-stabbed-b2350796.html,"['body', 'ion', 'radu', 'found', 'car', 'park', 'thursday']",0.0,0.0,1.0,0.0,Neutral,[],[]
general,2023-06-26T10:02:06+00:00,4-traders,(marketscreener.com) Premier African Minerals Ltd on Monday announced it has issued a force majeure notice to Canmax Technologies Co Ltd due to issues at its Zulu lithium and tantalum project plant. A force majeure is a clause that is included in contracts to remove liability for unforeseeable and unavoidable catastrophes that interrupt the expected course of events...https://www.marketscreener.com/quote/stock/PREMIER-AFRICAN-MINERALS-12136575/news/Premier-African-Minerals-shares-plunge-on-force-majeure-notice-44186112/?utm_medium=RSS&utm_content=20230626,Premier African Minerals shares plunge on force majeure notice,https://www.marketscreener.com/quote/stock/PREMIER-AFRICAN-MINERALS-12136575/news/Premier-African-Minerals-shares-plunge-on-force-majeure-notice-44186112/?utm_medium=RSS&utm_content=20230626,"['marketscreenercom', 'premier', 'african', 'mineral', 'ltd', 'monday', 'announced', 'issued', 'force', 'majeure', 'notice', 'canmax', 'technology', 'co', 'ltd', 'due', 'issue', 'zulu', 'lithium', 'tantalum', 'project', 'plant', 'force', 'majeure', 'clause', 'included', 'contract', 'remove', 'liability', 'unforeseeable', 'unavoidable', 'catastrophe', 'interrupt', 'expected', 'course', 'event']",0.207,0.0,0.793,-0.8225,Negative,['african mineral ltd'],[]
general,2023-06-27T07:46:43+00:00,etfdailynews,"Ion Beam Applications (OTCMKTS:IOBCF &#8211; Get Rating) is one of 119 publicly-traded companies in the &#8220;Medical Devices&#8221; industry, but how does it weigh in compared to its competitors? We will compare Ion Beam Applications to similar businesses based on the strength of its institutional ownership, dividends, analyst recommendations, valuation, risk, profitability and earnings. Profitability This [&#8230;]",Analyzing Ion Beam Applications (IOBCF) and Its Rivals,https://www.etfdailynews.com/2023/06/27/analyzing-ion-beam-applications-iobcf-and-its-rivals/,"['beam', 'application', 'otcmktsiobcf', '8211', 'get', 'rating', 'one', '119', 'publiclytraded', 'company', '8220medical', 'devices8221', 'industry', 'weigh', 'compared', 'competitor', 'compare', 'ion', 'beam', 'application', 'similar', 'business', 'based', 'strength', 'institutional', 'ownership', 'dividend', 'analyst', 'recommendation', 'valuation', 'risk', 'profitability', 'earnings', 'profitability', '8230']",0.052,0.183,0.765,0.6486,Positive,['devices8221'],[]
general,2023-06-26T10:56:02+00:00,4-traders,"(marketscreener.com) Strategic collaboration signed to support the development of radiopharmaceuticals in the fight against cancer Chicago, IL, USA, June 26, 2023: TerraPower Isotopes and PanTera, the Belgian joint venture created by SCK CEN and IBA, announced today that they have signed a strategic collaboration to increase the global availability of actinium-225...https://www.marketscreener.com/quote/stock/ION-BEAM-APPLICATIONS-SA-6002/news/PanTera-and-TerraPower-Isotopes-join-forces-to-accelerate-access-to-actinium-225-44186569/?utm_medium=RSS&utm_content=20230626",PanTera and TerraPower Isotopes join forces to accelerate access to actinium-225,https://www.marketscreener.com/quote/stock/ION-BEAM-APPLICATIONS-SA-6002/news/PanTera-and-TerraPower-Isotopes-join-forces-to-accelerate-access-to-actinium-225-44186569/?utm_medium=RSS&utm_content=20230626,"['marketscreenercom', 'strategic', 'collaboration', 'signed', 'support', 'development', 'radiopharmaceutical', 'fight', 'cancer', 'chicago', 'il', 'usa', 'june', '26', '2023', 'terrapower', 'isotope', 'pantera', 'belgian', 'joint', 'venture', 'created', 'sck', 'cen', 'iba', 'announced', 'today', 'signed', 'strategic', 'collaboration', 'increase', 'global', 'availability', 'actinium225']",0.163,0.163,0.674,-0.25,Negative,"['chicago il usa', 'iba']",[]
general,2023-06-26T07:22:11+00:00,Seeking Alpha,Albemarle: Lithium Supply Struggles,Albemarle: Lithium Supply Struggles,https://seekingalpha.com/article/4613539-albemarle-lithium-supply-struggles?source=feed_all_articles,"['albemarle', 'lithium', 'supply', 'struggle']",0.434,0.0,0.566,-0.3182,Negative,['albemarle lithium'],[]
general,2023-06-02T09:56:06+00:00,4-traders,"(marketscreener.com) Thor Explorations Ltd - Vancouver, Canada-based mineral exploration company with interests in Nigeria, Senegal and Burkina Faso - Announces acquisition by newly-formed Nigeria subsidiary Newstar Minerals Ltd of over 600 kilometres squared of granted tenure covering two known lithium bearing pegmatite deposits and one large unexplored prospective...https://www.marketscreener.com/quote/stock/THOR-EXPLORATIONS-LTD-49478275/news/Thor-Explorations-buys-large-lithium-tenure-in-Nigeria-44023078/?utm_medium=RSS&utm_content=20230602",Thor Explorations buys large lithium tenure in Nigeria,https://www.marketscreener.com/quote/stock/THOR-EXPLORATIONS-LTD-49478275/news/Thor-Explorations-buys-large-lithium-tenure-in-Nigeria-44023078/?utm_medium=RSS&utm_content=20230602,"['marketscreenercom', 'thor', 'exploration', 'ltd', 'vancouver', 'canadabased', 'mineral', 'exploration', 'company', 'interest', 'nigeria', 'senegal', 'burkina', 'faso', 'announces', 'acquisition', 'newlyformed', 'nigeria', 'subsidiary', 'newstar', 'mineral', 'ltd', '600', 'kilometre', 'squared', 'granted', 'tenure', 'covering', 'two', 'known', 'lithium', 'bearing', 'pegmatite', 'deposit', 'one', 'large', 'unexplored', 'prospective']",0.0,0.206,0.794,0.7783,Positive,"['marketscreenercom thor exploration ltd vancouver', 'newstar mineral ltd']",[]
general,2023-06-02T09:18:41+00:00,etfdailynews,"Raymond James Financial Services Advisors Inc. cut its stake in Piedmont Lithium Inc. (NASDAQ:PLL &#8211; Get Rating) by 26.3% in the 4th quarter, HoldingsChannel.com reports. The firm owned 11,912 shares of the mineral exploration company&#8217;s stock after selling 4,254 shares during the quarter. Raymond James Financial Services Advisors Inc.&#8217;s holdings in Piedmont Lithium were worth [&#8230;]","Raymond James Financial Services Advisors Inc. Has $524,000 Stake in Piedmont Lithium Inc. (NASDAQ:PLL)",https://www.etfdailynews.com/2023/06/02/raymond-james-financial-services-advisors-inc-has-524000-stake-in-piedmont-lithium-inc-nasdaqpll/,"['raymond', 'james', 'financial', 'service', 'advisor', 'inc', 'cut', 'stake', 'piedmont', 'lithium', 'inc', 'nasdaqpll', '8211', 'get', 'rating', '263', '4th', 'quarter', 'holdingschannelcom', 'report', 'firm', 'owned', '11912', 'share', 'mineral', 'exploration', 'company8217s', 'stock', 'selling', '4254', 'share', 'quarter', 'raymond', 'james', 'financial', 'service', 'advisor', 'inc8217s', 'holding', 'piedmont', 'lithium', 'worth', '8230']",0.043,0.17,0.787,0.6249,Positive,[],['company8217s']
